w1,w2,x1,x2,x3,x4,wC,xB,item,person,epsilon_in,epsilon_out,zeta_in,zeta_out,y,y_newpersons,y_newitems,y_newboth
0,1,1,1,1,1,.5,.5,31,234,0,0,-.35277078,-.087261602,0,1,0,0
0,1,1,1,1,0,.5,0,25,234,0,0,-.35277078,-.087261602,1,0,1,1
0,1,1,0,1,1,.5,.5,16,234,0,0,-.35277078,-.087261602,0,1,1,0
0,1,1,1,0,1,.5,.5,21,234,0,0,-.35277078,-.087261602,1,0,0,1
0,1,1,1,0,0,.5,0,19,234,0,0,-.35277078,-.087261602,0,1,1,1
0,1,1,1,0,0,.5,0,18,234,0,0,-.35277078,-.087261602,1,1,0,1
0,1,1,1,1,0,.5,0,27,234,0,0,-.35277078,-.087261602,0,0,0,0
0,1,1,1,1,1,.5,.5,32,234,0,0,-.35277078,-.087261602,0,0,0,0
0,1,1,0,0,0,.5,-.5,2,234,0,0,-.35277078,-.087261602,1,0,0,1
0,1,1,0,0,1,.5,0,6,234,0,0,-.35277078,-.087261602,1,0,0,1
0,1,1,1,0,1,.5,.5,22,234,0,0,-.35277078,-.087261602,0,0,0,0
0,1,1,1,0,1,.5,.5,24,234,0,0,-.35277078,-.087261602,1,1,1,0
0,1,1,1,1,1,.5,.5,29,234,0,0,-.35277078,-.087261602,0,0,0,1
0,1,1,1,0,1,.5,.5,23,234,0,0,-.35277078,-.087261602,0,1,0,0
0,1,1,1,0,0,.5,0,20,234,0,0,-.35277078,-.087261602,1,1,1,1
0,1,1,0,1,1,.5,.5,15,234,0,0,-.35277078,-.087261602,1,0,0,0
0,1,1,0,1,1,.5,.5,13,234,0,0,-.35277078,-.087261602,1,0,0,0
0,1,1,1,1,0,.5,0,26,234,0,0,-.35277078,-.087261602,1,1,1,1
0,1,1,0,0,0,.5,-.5,4,234,0,0,-.35277078,-.087261602,1,0,0,1
0,1,1,0,0,0,.5,-.5,3,234,0,0,-.35277078,-.087261602,1,1,1,1
0,1,1,0,0,0,.5,-.5,1,234,0,0,-.35277078,-.087261602,1,0,1,0
0,1,1,0,1,0,.5,0,10,234,0,0,-.35277078,-.087261602,1,0,0,0
0,1,1,0,1,1,.5,.5,14,234,0,0,-.35277078,-.087261602,0,1,0,0
0,1,1,0,1,0,.5,0,12,234,0,0,-.35277078,-.087261602,0,1,0,0
0,1,1,0,0,1,.5,0,8,234,0,0,-.35277078,-.087261602,0,0,0,1
0,1,1,1,1,0,.5,0,28,234,0,0,-.35277078,-.087261602,1,0,1,1
0,1,1,0,1,0,.5,0,11,234,0,0,-.35277078,-.087261602,1,0,1,1
0,1,1,1,0,0,.5,0,17,234,0,0,-.35277078,-.087261602,0,1,0,0
0,1,1,1,1,1,.5,.5,30,234,0,0,-.35277078,-.087261602,1,0,1,1
0,1,1,0,1,0,.5,0,9,234,0,0,-.35277078,-.087261602,0,1,1,1
0,1,1,0,0,1,.5,0,5,234,0,0,-.35277078,-.087261602,0,1,1,0
0,1,1,1,0,1,.5,.5,22,235,0,0,1.0921217,-.49668118,0,1,1,1
0,1,1,0,1,1,.5,.5,13,235,0,0,1.0921217,-.49668118,1,0,1,0
0,1,1,1,0,0,.5,0,17,235,0,0,1.0921217,-.49668118,1,0,0,1
0,1,1,1,1,0,.5,0,27,235,0,0,1.0921217,-.49668118,1,1,1,0
0,1,1,0,1,1,.5,.5,14,235,0,0,1.0921217,-.49668118,1,0,1,0
0,1,1,0,1,0,.5,0,12,235,0,0,1.0921217,-.49668118,0,1,1,1
0,1,1,1,0,0,.5,0,20,235,0,0,1.0921217,-.49668118,1,0,1,1
0,1,1,1,1,1,.5,.5,32,235,0,0,1.0921217,-.49668118,0,1,1,1
0,1,1,0,0,1,.5,0,7,235,0,0,1.0921217,-.49668118,0,0,1,0
0,1,1,0,0,1,.5,0,5,235,0,0,1.0921217,-.49668118,1,0,1,0
0,1,1,1,1,1,.5,.5,30,235,0,0,1.0921217,-.49668118,0,0,1,1
0,1,1,0,0,1,.5,0,8,235,0,0,1.0921217,-.49668118,1,1,1,1
0,1,1,0,1,1,.5,.5,15,235,0,0,1.0921217,-.49668118,1,1,1,0
0,1,1,0,0,0,.5,-.5,4,235,0,0,1.0921217,-.49668118,1,1,1,1
0,1,1,1,1,0,.5,0,25,235,0,0,1.0921217,-.49668118,1,1,0,1
0,1,1,0,0,0,.5,-.5,3,235,0,0,1.0921217,-.49668118,1,0,1,1
0,1,1,1,1,0,.5,0,28,235,0,0,1.0921217,-.49668118,0,0,1,0
0,1,1,0,0,0,.5,-.5,1,235,0,0,1.0921217,-.49668118,1,1,1,1
0,1,1,0,1,0,.5,0,10,235,0,0,1.0921217,-.49668118,1,0,1,0
0,1,1,1,0,0,.5,0,19,235,0,0,1.0921217,-.49668118,1,1,1,0
0,1,1,1,1,1,.5,.5,29,235,0,0,1.0921217,-.49668118,1,1,0,0
0,1,1,1,1,0,.5,0,26,235,0,0,1.0921217,-.49668118,0,0,1,1
0,1,1,1,1,1,.5,.5,31,235,0,0,1.0921217,-.49668118,1,1,1,1
0,1,1,1,0,0,.5,0,18,235,0,0,1.0921217,-.49668118,1,1,1,1
0,1,1,1,0,1,.5,.5,24,235,0,0,1.0921217,-.49668118,0,0,1,0
0,1,1,1,0,1,.5,.5,21,235,0,0,1.0921217,-.49668118,1,1,1,0
0,1,1,0,1,0,.5,0,11,235,0,0,1.0921217,-.49668118,1,0,0,1
0,1,1,1,0,1,.5,.5,23,235,0,0,1.0921217,-.49668118,1,1,1,0
0,1,1,0,0,1,.5,0,6,235,0,0,1.0921217,-.49668118,1,0,1,1
0,1,1,0,1,0,.5,0,9,235,0,0,1.0921217,-.49668118,1,0,1,0
0,1,1,0,0,0,.5,-.5,2,235,0,0,1.0921217,-.49668118,0,1,1,0
0,1,1,0,1,1,.5,.5,16,235,0,0,1.0921217,-.49668118,1,1,1,0
0,1,1,1,0,1,.5,.5,23,236,0,0,-.47246191,.4569709,0,0,0,0
0,1,1,1,1,1,.5,.5,29,236,0,0,-.47246191,.4569709,0,1,0,1
0,1,1,0,1,0,.5,0,12,236,0,0,-.47246191,.4569709,1,1,0,1
0,1,1,0,1,0,.5,0,9,236,0,0,-.47246191,.4569709,0,0,1,1
0,1,1,1,1,0,.5,0,25,236,0,0,-.47246191,.4569709,1,1,0,1
0,1,1,0,1,1,.5,.5,14,236,0,0,-.47246191,.4569709,1,0,0,1
0,1,1,0,0,1,.5,0,7,236,0,0,-.47246191,.4569709,0,0,0,1
0,1,1,0,1,0,.5,0,10,236,0,0,-.47246191,.4569709,0,1,0,1
0,1,1,1,1,0,.5,0,28,236,0,0,-.47246191,.4569709,0,0,0,0
0,1,1,0,0,0,.5,-.5,3,236,0,0,-.47246191,.4569709,0,1,0,1
0,1,1,0,0,0,.5,-.5,2,236,0,0,-.47246191,.4569709,1,1,1,1
0,1,1,1,1,1,.5,.5,30,236,0,0,-.47246191,.4569709,0,0,0,1
0,1,1,1,0,1,.5,.5,22,236,0,0,-.47246191,.4569709,0,1,1,1
0,1,1,1,0,0,.5,0,20,236,0,0,-.47246191,.4569709,0,0,1,1
0,1,1,0,1,1,.5,.5,16,236,0,0,-.47246191,.4569709,0,1,1,0
0,1,1,0,0,0,.5,-.5,1,236,0,0,-.47246191,.4569709,1,0,1,1
0,1,1,1,0,0,.5,0,18,236,0,0,-.47246191,.4569709,1,1,0,0
0,1,1,0,1,1,.5,.5,13,236,0,0,-.47246191,.4569709,1,1,1,1
0,1,1,0,1,1,.5,.5,15,236,0,0,-.47246191,.4569709,0,0,0,1
0,1,1,1,1,1,.5,.5,32,236,0,0,-.47246191,.4569709,1,1,0,1
0,1,1,1,1,0,.5,0,26,236,0,0,-.47246191,.4569709,1,0,1,0
0,1,1,1,0,1,.5,.5,24,236,0,0,-.47246191,.4569709,0,0,0,0
0,1,1,0,1,0,.5,0,11,236,0,0,-.47246191,.4569709,0,0,0,0
0,1,1,1,0,0,.5,0,19,236,0,0,-.47246191,.4569709,1,1,1,1
0,1,1,0,0,1,.5,0,6,236,0,0,-.47246191,.4569709,0,1,0,1
0,1,1,0,0,0,.5,-.5,4,236,0,0,-.47246191,.4569709,1,0,1,1
0,1,1,0,0,1,.5,0,8,236,0,0,-.47246191,.4569709,0,1,1,0
0,1,1,1,0,1,.5,.5,21,236,0,0,-.47246191,.4569709,1,0,1,1
0,1,1,1,1,0,.5,0,27,236,0,0,-.47246191,.4569709,0,1,0,1
0,1,1,1,0,0,.5,0,17,236,0,0,-.47246191,.4569709,0,1,1,1
0,1,1,1,1,1,.5,.5,31,236,0,0,-.47246191,.4569709,0,0,1,1
0,1,1,0,0,1,.5,0,5,236,0,0,-.47246191,.4569709,0,0,1,1
0,1,1,1,1,1,.5,.5,29,237,0,0,1.3680906,.15324192,1,1,1,0
0,1,1,0,0,0,.5,-.5,3,237,0,0,1.3680906,.15324192,1,1,0,1
0,1,1,1,1,0,.5,0,27,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,0,1,1,.5,.5,15,237,0,0,1.3680906,.15324192,1,0,1,0
0,1,1,0,1,1,.5,.5,13,237,0,0,1.3680906,.15324192,1,0,0,1
0,1,1,1,0,0,.5,0,17,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,1,1,0,.5,0,25,237,0,0,1.3680906,.15324192,1,1,1,0
0,1,1,1,1,0,.5,0,26,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,1,0,1,.5,.5,21,237,0,0,1.3680906,.15324192,1,0,1,1
0,1,1,0,1,0,.5,0,9,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,0,0,0,.5,-.5,2,237,0,0,1.3680906,.15324192,1,0,1,1
0,1,1,0,0,1,.5,0,8,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,1,0,1,.5,.5,23,237,0,0,1.3680906,.15324192,1,0,1,0
0,1,1,0,1,1,.5,.5,14,237,0,0,1.3680906,.15324192,0,0,1,1
0,1,1,1,0,0,.5,0,18,237,0,0,1.3680906,.15324192,1,1,1,0
0,1,1,0,0,1,.5,0,5,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,1,0,0,.5,0,20,237,0,0,1.3680906,.15324192,1,0,1,1
0,1,1,0,1,1,.5,.5,16,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,0,0,0,.5,-.5,1,237,0,0,1.3680906,.15324192,1,0,1,1
0,1,1,0,1,0,.5,0,10,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,0,0,1,.5,0,7,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,0,1,0,.5,0,12,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,1,0,1,.5,.5,24,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,1,1,0,.5,0,28,237,0,0,1.3680906,.15324192,1,0,1,0
0,1,1,1,1,1,.5,.5,31,237,0,0,1.3680906,.15324192,1,0,1,0
0,1,1,1,1,1,.5,.5,30,237,0,0,1.3680906,.15324192,1,1,1,0
0,1,1,0,0,1,.5,0,6,237,0,0,1.3680906,.15324192,0,1,0,1
0,1,1,0,0,0,.5,-.5,4,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,1,0,1,.5,.5,22,237,0,0,1.3680906,.15324192,1,0,1,0
0,1,1,1,0,0,.5,0,19,237,0,0,1.3680906,.15324192,1,1,1,1
0,1,1,0,1,0,.5,0,11,237,0,0,1.3680906,.15324192,0,1,1,0
0,1,1,1,1,1,.5,.5,32,237,0,0,1.3680906,.15324192,1,1,1,0
0,1,1,1,0,1,.5,.5,24,238,0,0,-.097128741,.32446748,0,1,1,0
0,1,1,0,0,0,.5,-.5,2,238,0,0,-.097128741,.32446748,1,0,1,0
0,1,1,0,0,0,.5,-.5,1,238,0,0,-.097128741,.32446748,1,1,0,1
0,1,1,0,1,1,.5,.5,16,238,0,0,-.097128741,.32446748,0,0,0,1
0,1,1,0,0,1,.5,0,7,238,0,0,-.097128741,.32446748,0,0,1,0
0,1,1,1,1,1,.5,.5,31,238,0,0,-.097128741,.32446748,0,0,0,1
0,1,1,0,1,1,.5,.5,13,238,0,0,-.097128741,.32446748,0,1,0,1
0,1,1,0,0,1,.5,0,5,238,0,0,-.097128741,.32446748,1,0,1,1
0,1,1,1,0,1,.5,.5,22,238,0,0,-.097128741,.32446748,1,1,1,1
0,1,1,0,0,0,.5,-.5,4,238,0,0,-.097128741,.32446748,0,1,1,1
0,1,1,1,0,0,.5,0,19,238,0,0,-.097128741,.32446748,1,1,1,1
0,1,1,1,1,0,.5,0,28,238,0,0,-.097128741,.32446748,0,0,1,1
0,1,1,1,0,1,.5,.5,23,238,0,0,-.097128741,.32446748,1,0,0,1
0,1,1,1,1,1,.5,.5,32,238,0,0,-.097128741,.32446748,1,1,0,1
0,1,1,0,0,0,.5,-.5,3,238,0,0,-.097128741,.32446748,0,1,1,1
0,1,1,1,1,0,.5,0,26,238,0,0,-.097128741,.32446748,0,0,1,1
0,1,1,0,0,1,.5,0,8,238,0,0,-.097128741,.32446748,1,1,1,1
0,1,1,0,1,1,.5,.5,15,238,0,0,-.097128741,.32446748,0,1,0,0
0,1,1,1,0,0,.5,0,18,238,0,0,-.097128741,.32446748,1,1,0,1
0,1,1,1,1,1,.5,.5,30,238,0,0,-.097128741,.32446748,0,1,1,1
0,1,1,0,1,0,.5,0,11,238,0,0,-.097128741,.32446748,0,0,0,1
0,1,1,1,1,0,.5,0,27,238,0,0,-.097128741,.32446748,1,1,1,0
0,1,1,0,0,1,.5,0,6,238,0,0,-.097128741,.32446748,1,1,1,0
0,1,1,1,0,0,.5,0,17,238,0,0,-.097128741,.32446748,1,0,0,1
0,1,1,1,1,1,.5,.5,29,238,0,0,-.097128741,.32446748,0,1,1,0
0,1,1,0,1,1,.5,.5,14,238,0,0,-.097128741,.32446748,1,0,1,0
0,1,1,0,1,0,.5,0,9,238,0,0,-.097128741,.32446748,1,1,1,1
0,1,1,1,0,0,.5,0,20,238,0,0,-.097128741,.32446748,0,0,1,1
0,1,1,0,1,0,.5,0,10,238,0,0,-.097128741,.32446748,1,1,1,1
0,1,1,0,1,0,.5,0,12,238,0,0,-.097128741,.32446748,0,1,0,0
0,1,1,1,0,1,.5,.5,21,238,0,0,-.097128741,.32446748,1,1,1,1
0,1,1,1,1,0,.5,0,25,238,0,0,-.097128741,.32446748,1,1,1,0
0,1,1,1,0,1,.5,.5,22,239,0,0,-.65886295,-.18358442,1,1,0,0
0,1,1,0,1,1,.5,.5,13,239,0,0,-.65886295,-.18358442,1,1,0,1
0,1,1,1,0,0,.5,0,17,239,0,0,-.65886295,-.18358442,0,1,1,1
0,1,1,0,0,0,.5,-.5,2,239,0,0,-.65886295,-.18358442,1,0,0,0
0,1,1,1,1,0,.5,0,27,239,0,0,-.65886295,-.18358442,0,1,1,0
0,1,1,0,1,0,.5,0,11,239,0,0,-.65886295,-.18358442,0,0,0,0
0,1,1,0,1,1,.5,.5,15,239,0,0,-.65886295,-.18358442,0,1,1,1
0,1,1,1,0,1,.5,.5,21,239,0,0,-.65886295,-.18358442,0,0,0,0
0,1,1,0,0,1,.5,0,5,239,0,0,-.65886295,-.18358442,0,0,0,1
0,1,1,1,1,1,.5,.5,29,239,0,0,-.65886295,-.18358442,0,1,0,0
0,1,1,0,1,0,.5,0,12,239,0,0,-.65886295,-.18358442,0,0,1,1
0,1,1,1,0,0,.5,0,20,239,0,0,-.65886295,-.18358442,1,1,1,0
0,1,1,0,1,0,.5,0,10,239,0,0,-.65886295,-.18358442,1,1,1,1
0,1,1,0,0,1,.5,0,7,239,0,0,-.65886295,-.18358442,1,0,0,1
0,1,1,1,0,0,.5,0,18,239,0,0,-.65886295,-.18358442,0,1,0,1
0,1,1,1,0,1,.5,.5,23,239,0,0,-.65886295,-.18358442,1,0,0,1
0,1,1,1,1,0,.5,0,26,239,0,0,-.65886295,-.18358442,0,1,0,0
0,1,1,0,0,0,.5,-.5,1,239,0,0,-.65886295,-.18358442,0,1,1,1
0,1,1,1,0,0,.5,0,19,239,0,0,-.65886295,-.18358442,1,1,0,0
0,1,1,1,0,1,.5,.5,24,239,0,0,-.65886295,-.18358442,0,0,0,0
0,1,1,0,1,1,.5,.5,14,239,0,0,-.65886295,-.18358442,0,1,0,0
0,1,1,1,1,1,.5,.5,32,239,0,0,-.65886295,-.18358442,0,1,0,0
0,1,1,0,1,1,.5,.5,16,239,0,0,-.65886295,-.18358442,0,0,0,0
0,1,1,0,0,1,.5,0,6,239,0,0,-.65886295,-.18358442,1,1,1,0
0,1,1,1,1,1,.5,.5,31,239,0,0,-.65886295,-.18358442,0,0,1,0
0,1,1,1,1,0,.5,0,25,239,0,0,-.65886295,-.18358442,0,0,1,0
0,1,1,0,1,0,.5,0,9,239,0,0,-.65886295,-.18358442,1,1,0,0
0,1,1,0,0,0,.5,-.5,4,239,0,0,-.65886295,-.18358442,1,1,0,0
0,1,1,1,1,1,.5,.5,30,239,0,0,-.65886295,-.18358442,0,1,1,1
0,1,1,0,0,0,.5,-.5,3,239,0,0,-.65886295,-.18358442,1,1,1,0
0,1,1,0,0,1,.5,0,8,239,0,0,-.65886295,-.18358442,1,0,1,0
0,1,1,1,1,0,.5,0,28,239,0,0,-.65886295,-.18358442,1,1,0,0
0,1,1,0,0,0,.5,-.5,2,240,0,0,-1.137331,-.55932844,0,0,0,1
0,1,1,0,0,0,.5,-.5,3,240,0,0,-1.137331,-.55932844,0,1,0,1
0,1,1,0,1,0,.5,0,10,240,0,0,-1.137331,-.55932844,0,0,0,0
0,1,1,1,1,0,.5,0,27,240,0,0,-1.137331,-.55932844,1,0,0,0
0,1,1,1,1,1,.5,.5,30,240,0,0,-1.137331,-.55932844,0,1,0,1
0,1,1,0,0,1,.5,0,6,240,0,0,-1.137331,-.55932844,1,0,0,0
0,1,1,0,0,0,.5,-.5,1,240,0,0,-1.137331,-.55932844,0,0,1,0
0,1,1,0,0,1,.5,0,7,240,0,0,-1.137331,-.55932844,0,1,0,1
0,1,1,1,0,1,.5,.5,23,240,0,0,-1.137331,-.55932844,0,0,1,0
0,1,1,0,1,0,.5,0,11,240,0,0,-1.137331,-.55932844,0,0,0,0
0,1,1,0,1,1,.5,.5,14,240,0,0,-1.137331,-.55932844,1,1,0,1
0,1,1,1,0,0,.5,0,17,240,0,0,-1.137331,-.55932844,1,1,0,1
0,1,1,0,1,1,.5,.5,16,240,0,0,-1.137331,-.55932844,0,1,0,0
0,1,1,1,0,0,.5,0,19,240,0,0,-1.137331,-.55932844,0,0,0,0
0,1,1,0,0,1,.5,0,5,240,0,0,-1.137331,-.55932844,1,1,0,0
0,1,1,0,0,1,.5,0,8,240,0,0,-1.137331,-.55932844,1,0,0,0
0,1,1,0,1,1,.5,.5,15,240,0,0,-1.137331,-.55932844,0,1,0,1
0,1,1,1,1,0,.5,0,25,240,0,0,-1.137331,-.55932844,1,0,0,0
0,1,1,1,1,1,.5,.5,32,240,0,0,-1.137331,-.55932844,0,1,0,1
0,1,1,1,0,0,.5,0,18,240,0,0,-1.137331,-.55932844,1,1,0,1
0,1,1,0,1,1,.5,.5,13,240,0,0,-1.137331,-.55932844,1,1,0,1
0,1,1,0,1,0,.5,0,9,240,0,0,-1.137331,-.55932844,0,0,1,0
0,1,1,1,1,1,.5,.5,31,240,0,0,-1.137331,-.55932844,0,0,0,0
0,1,1,0,1,0,.5,0,12,240,0,0,-1.137331,-.55932844,0,0,0,0
0,1,1,1,1,1,.5,.5,29,240,0,0,-1.137331,-.55932844,0,1,0,1
0,1,1,1,1,0,.5,0,28,240,0,0,-1.137331,-.55932844,0,1,1,1
0,1,1,1,0,1,.5,.5,24,240,0,0,-1.137331,-.55932844,0,0,1,0
0,1,1,1,0,1,.5,.5,21,240,0,0,-1.137331,-.55932844,0,1,1,1
0,1,1,1,1,0,.5,0,26,240,0,0,-1.137331,-.55932844,0,0,1,0
0,1,1,0,0,0,.5,-.5,4,240,0,0,-1.137331,-.55932844,1,1,1,0
0,1,1,1,0,0,.5,0,20,240,0,0,-1.137331,-.55932844,1,0,0,0
0,1,1,1,0,1,.5,.5,22,240,0,0,-1.137331,-.55932844,0,0,0,1
0,1,1,0,0,1,.5,0,5,241,0,0,1.0358262,1.1975347,1,1,1,0
0,1,1,1,1,1,.5,.5,32,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,0,1,1,.5,.5,13,241,0,0,1.0358262,1.1975347,1,1,1,0
0,1,1,1,0,0,.5,0,19,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,1,0,.5,0,25,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,0,1,.5,.5,23,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,0,1,.5,.5,22,241,0,0,1.0358262,1.1975347,1,1,1,0
0,1,1,1,1,0,.5,0,28,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,0,0,1,.5,0,6,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,0,1,1,.5,.5,16,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,0,1,.5,.5,21,241,0,0,1.0358262,1.1975347,1,1,0,1
0,1,1,0,0,0,.5,-.5,4,241,0,0,1.0358262,1.1975347,1,0,1,1
0,1,1,0,1,1,.5,.5,15,241,0,0,1.0358262,1.1975347,1,1,1,0
0,1,1,0,1,0,.5,0,9,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,0,0,.5,0,18,241,0,0,1.0358262,1.1975347,1,1,1,0
0,1,1,1,1,1,.5,.5,29,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,0,1,.5,.5,24,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,0,0,0,.5,-.5,1,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,0,0,.5,0,20,241,0,0,1.0358262,1.1975347,0,1,1,1
0,1,1,0,1,0,.5,0,12,241,0,0,1.0358262,1.1975347,0,1,1,1
0,1,1,0,0,0,.5,-.5,2,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,0,0,1,.5,0,7,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,0,0,0,.5,-.5,3,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,1,0,.5,0,27,241,0,0,1.0358262,1.1975347,1,0,1,0
0,1,1,1,1,1,.5,.5,31,241,0,0,1.0358262,1.1975347,1,1,0,1
0,1,1,1,0,0,.5,0,17,241,0,0,1.0358262,1.1975347,1,1,0,1
0,1,1,0,0,1,.5,0,8,241,0,0,1.0358262,1.1975347,1,1,0,1
0,1,1,1,1,1,.5,.5,30,241,0,0,1.0358262,1.1975347,1,1,0,1
0,1,1,0,1,0,.5,0,10,241,0,0,1.0358262,1.1975347,1,1,0,1
0,1,1,1,1,0,.5,0,26,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,0,1,1,.5,.5,14,241,0,0,1.0358262,1.1975347,0,0,1,1
0,1,1,0,1,0,.5,0,11,241,0,0,1.0358262,1.1975347,1,1,1,1
0,1,1,1,1,0,.5,0,28,242,0,0,-.66273326,1.3545398,1,1,1,1
0,1,1,0,1,0,.5,0,12,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,0,0,0,.5,-.5,1,242,0,0,-.66273326,1.3545398,1,1,0,1
0,1,1,1,1,1,.5,.5,30,242,0,0,-.66273326,1.3545398,1,1,0,0
0,1,1,0,1,0,.5,0,11,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,0,0,0,.5,-.5,3,242,0,0,-.66273326,1.3545398,1,1,0,1
0,1,1,1,0,0,.5,0,19,242,0,0,-.66273326,1.3545398,1,1,1,1
0,1,1,0,1,1,.5,.5,14,242,0,0,-.66273326,1.3545398,0,0,0,1
0,1,1,0,1,0,.5,0,9,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,0,1,1,.5,.5,16,242,0,0,-.66273326,1.3545398,0,1,0,0
0,1,1,1,1,1,.5,.5,31,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,1,0,0,.5,0,20,242,0,0,-.66273326,1.3545398,1,1,1,0
0,1,1,0,0,1,.5,0,7,242,0,0,-.66273326,1.3545398,0,0,0,1
0,1,1,0,0,1,.5,0,8,242,0,0,-.66273326,1.3545398,1,1,0,1
0,1,1,0,1,0,.5,0,10,242,0,0,-.66273326,1.3545398,0,1,0,0
0,1,1,0,1,1,.5,.5,13,242,0,0,-.66273326,1.3545398,0,1,1,0
0,1,1,1,0,1,.5,.5,24,242,0,0,-.66273326,1.3545398,0,1,0,0
0,1,1,1,1,0,.5,0,26,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,1,1,0,.5,0,25,242,0,0,-.66273326,1.3545398,1,1,1,1
0,1,1,0,0,0,.5,-.5,2,242,0,0,-.66273326,1.3545398,0,1,1,1
0,1,1,0,0,1,.5,0,6,242,0,0,-.66273326,1.3545398,1,1,0,1
0,1,1,1,0,1,.5,.5,22,242,0,0,-.66273326,1.3545398,1,0,0,1
0,1,1,0,1,1,.5,.5,15,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,1,0,1,.5,.5,23,242,0,0,-.66273326,1.3545398,0,0,1,1
0,1,1,1,1,0,.5,0,27,242,0,0,-.66273326,1.3545398,1,1,1,0
0,1,1,1,0,0,.5,0,18,242,0,0,-.66273326,1.3545398,1,1,0,0
0,1,1,1,1,1,.5,.5,32,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,1,1,1,.5,.5,29,242,0,0,-.66273326,1.3545398,1,0,0,1
0,1,1,1,0,0,.5,0,17,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,0,0,0,.5,-.5,4,242,0,0,-.66273326,1.3545398,0,1,1,1
0,1,1,0,0,1,.5,0,5,242,0,0,-.66273326,1.3545398,0,1,1,1
0,1,1,1,0,1,.5,.5,21,242,0,0,-.66273326,1.3545398,0,1,0,1
0,1,1,0,0,0,.5,-.5,2,243,0,0,.31221142,-.73715717,1,0,1,0
0,1,1,0,1,0,.5,0,10,243,0,0,.31221142,-.73715717,0,1,1,1
0,1,1,0,0,0,.5,-.5,1,243,0,0,.31221142,-.73715717,0,1,0,0
0,1,1,1,1,1,.5,.5,31,243,0,0,.31221142,-.73715717,0,0,1,1
0,1,1,1,0,0,.5,0,17,243,0,0,.31221142,-.73715717,1,0,1,0
0,1,1,1,1,1,.5,.5,32,243,0,0,.31221142,-.73715717,0,0,1,0
0,1,1,0,1,0,.5,0,9,243,0,0,.31221142,-.73715717,0,1,1,0
0,1,1,0,0,1,.5,0,7,243,0,0,.31221142,-.73715717,1,0,0,0
0,1,1,1,0,0,.5,0,19,243,0,0,.31221142,-.73715717,1,1,1,1
0,1,1,0,1,1,.5,.5,16,243,0,0,.31221142,-.73715717,1,1,1,0
0,1,1,1,0,0,.5,0,18,243,0,0,.31221142,-.73715717,0,0,1,0
0,1,1,1,1,1,.5,.5,30,243,0,0,.31221142,-.73715717,1,0,1,0
0,1,1,0,1,0,.5,0,11,243,0,0,.31221142,-.73715717,0,0,0,0
0,1,1,0,0,1,.5,0,5,243,0,0,.31221142,-.73715717,1,1,1,1
0,1,1,0,0,1,.5,0,8,243,0,0,.31221142,-.73715717,1,1,1,0
0,1,1,1,0,1,.5,.5,22,243,0,0,.31221142,-.73715717,1,0,0,0
0,1,1,0,1,1,.5,.5,15,243,0,0,.31221142,-.73715717,0,1,0,1
0,1,1,1,1,0,.5,0,25,243,0,0,.31221142,-.73715717,1,0,0,1
0,1,1,1,1,0,.5,0,27,243,0,0,.31221142,-.73715717,0,0,1,0
0,1,1,1,0,1,.5,.5,23,243,0,0,.31221142,-.73715717,0,1,1,0
